url,title,date,body
https://www.alyaum.com/articles/3/%D9%81%D8%AA%D8%AD-%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D8%AA%D8%B1%D8%B4%D9%8A%D8%AD-%D9%84%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9-%D9%85%D9%83%D8%AA%D8%A8-%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A-%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC-%D9%84%D9%84%D8%A8%D8%AD%D9%88%D8%AB-%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%88%D9%8A%D8%A9, فتح باب الترشيح لجائزة مكتب التربية العربي لدول الخليج للبحوث التربوية , 2002/07/03 ,"اعلن مكتب التربية العربي لدول الخليج العربية عن فتح باب الترشيح لجائزة مكتب التربية العربي لدول الخليج للبحوث التربوية لعامي 1422 و 1423هـ (2001 و 2002م) وقد تم تحديد آخر موعد لقبول المشاركات حتى التاسع والعشرين من شهر رجب القادم، وتتم المشاركة وفقا للشروط والضوابط الاتية:
ان يكون المرشح من مواطني الدول الاعضاء بالمكتب، والايكون المرشح قد نال جائزة عن الانتاج المقدم، اوحصل به على شهادة علمية ماجستير ـ دكتوراه، ويمكن قبول العمل المشترك من قبل مجموعة مؤلفين اذا كانوا من مواطني الدول الاعضاء، او يكون البحث المقدم يمثل نظرية تعليمية تربوية، او مساهمة مبتكرة في مجال البحث التربوي، او تحقيقا عمليا مكتوبا باللغة العربية الفصحى لاحد مصادر التراث العربي الاسلامي، وفي حالة تقديم بحث منشور بغير اللغة العربية يجب ان يرفق معه مستخلص باللغة العربية، وان يكون البحث المقدم ملتزما بالمنهج العلمي، وان يكون البحث المقدم منشورا وفق قواعد النشر العلمي واصوله او مقبولا للنشر بتأكيد من مؤسسة او هيئة علمية معترف بها، ويمكن قبول الاعمال غير المنشورة اذا حظيت بتزكية من مؤسسة او هيئة علمية متخصصة في مجال العمل المقدم، ويمكن قبول البحوث المترجمة المتميزة التي تخدم الثقافة والتربية والتعليم في منطقة الخليج العربية مع تقديم دراسة تحليلية تقويمية للعمل ومدى الاستفادة منه في دول المنطقة ولم تتجاوز طبعته الاولى في لفتة الاصلية خمس سنوات من نشر الاعلان عن الجائزة.
وقد تم تحديد اجراءات التقدم للجائزة بالاتي:
تقديم عشر نسخ من الانتاج المرشح للجائزة، ولايعاد الانتاج سواء فاز المرشح او لم يفز، وبالنسبة للانتاج المترجم فيرفق نسخة من الاصل المترجم عنه، ويقدم بيان تفصيلي عن حياة المرشح العلمية والشخصية ومؤلفاته المنشورة، وتضاف ثلاث صور فوتوغرافية للمرشح، توضيح العنوان البريدي للمرشح ورقم هاتفه، توجبه طلبات الترشيح الى العنوان التالي:
المدير العام لمكتب التربية لدول الخليج
ص. ب (94693) الرياض 11614 ـ المملكة العربية السعودية كما تم تحديد مهام لجنة الجائزة بالتالي:
ـ تختار اللجنة من الاعمال المقدمة ما تنطبق عليه شروط الجائزة، وما تراه صالحا من حيث المبدأ للترشيح للجائزة وذلك لاحالته الى متخصصين لدراسته وابداء الرأى حوله.
ـ تختار اللجنة المتخصصين الذين يوكل اليهم دراسة الانتاج مبدئيا للترشيح لابداء مدى صلاحيته لنيل الجائزة.
ـ تقوم اللجنة باختيار الفائزين بعد دراسة آراء المختصين والاقتناع بها.
ـ دراسة المقترحات التي تقدم بشأن تطوير الجائزة واختيار المناسب منها.
ـ دراسة دعوة الترشيح للجائزة الاعلان من جوانبها وتطويرها بين حين وآخر.
وتهدف جائزة مكتب التربية العربي لدول الخليج للبحوث التربوية الى تشجيع الانتاج العلمي المتميز في المجال التربوي التابع من الشخصية العربية والاصالة الفكرية لمنطقة الخليج العربي وفق المجالات التربوية المحددة، اضافة الى حفز الباحثين من ابناء المنطقة على انتاج اعمال متميزة تخدم المنطقة وخططها التنموية، كما تهدف الى اثراء الفكر التربوي بما يحقق الرؤية المتميزة لهذه المنطقة وسد حاجات المكتبة التربوية العربية، ورعاية الابداع والمبدعين من ابناء المنطقة وتقديرهم ماديا ومعنويا.
وقد تم تحديد موضوعات الجائزة بما يلي:
1 ـ توظيف تقنية المعلومات والاتصالات لتطوير التعليم.
2 ـ تمويل التعليم.
3 ـ الجودة الشاملة في التعليم.
4 ـ المشاركة المجتمعية في التعليم. "
https://www.alyaum.com/articles/9/%D9%86%D8%B9%D9%85-%D8%B7%D9%84%D8%A8%D9%86%D8%A7-%D9%85%D9%86-%D9%85%D8%AD%D9%85%D8%AF-%D8%B9%D8%A8%D8%AF%D9%87-%D9%88%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D8%AC%D9%8A%D8%AF-%D9%88%D8%A3%D8%AD%D9%84%D8%A7%D9%85-%D8%B9%D8%AF%D9%85-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D8%A9-%D9%81%D9%8A-(%D9%87%D9%84%D8%A7-%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1), نعم طلبنا من محمد عبده وعبدالمجيد وأحلام عدم المشاركة في (هلا فبراير) , 2002/07/03 , 
https://www.alyaum.com/articles/8/%D8%A7%D9%84%D8%A8%D9%8A%D8%B4%D9%8A-%D9%81%D9%8A-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-," البيشي في "" استراحة الخميس "" ", 2002/07/03 ,"يبدأ المذيع خالد البيشي بتقديم "" استراحة الخميس "" في إذاعة الرياض وذلك من تاريخ 1/5/1423هـ وحتى 30/5/1423هـ ويعتبر البيشي من المذيعين الشباب الذين استطاعوا إثبات تواجدهم من خلال تقديم العديد من البرامج الجماهيرية وكان آخرها برنامج "" سهرة بلا عنوان "" بمشاركة زميله بتال القوس وقد حققت هذه السهرة أصداء واسعة من خلال الطرح الجريء البعيد عن المجاملات وهذا زاد من انتشار رقعة جماهيرية هذه السهرة .
البيشي بدأ في التنسيق مع عدد من الفنانين والشعراء والصحفيين لاستضافتهم في "" استراحة الخميس "" التي تأتي بعد ظهر كل خميس . "
https://www.alyaum.com/articles/6/-%D8%A2%D8%AE%D8%B1-%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D9%8A-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D9%8A-%D9%88%D8%B1%D8%A7%D8%B4%D8%AF-%D8%A7%D9%84%D9%85%D8%A7%D8%AC%D8%AF," "" آخر أخباري"" بين الوافي وراشد الماجد ", 2002/07/03 ,"يتعاون الفنان راشد الماجد مع الشيخ محمد آل إبراهيم ( الوافي) في أغنية جديدة بعنوان "" آخر أخباري"" ويعتبر هذا التعاون امتدادا لتعاونات سابقة كان أولها "" سر الإعجاب وشيلي الطرحه"" كما تتعاون الجوهرة مع الوافي في ألبومها القادم حيث تجتمع معه في أربعة أعمال ومنها ""معذور أنا معذور،أش كثر أحبك"" كما تعاونت الفنانة الأردنية سميرة العسلي مع الوافي في ثلاثة أعمال أحد هذه الأعمال حمل عنوان الألبوم والذي طرح في الأسواق مؤخراً وحقق نجاحاً جيداً. "
https://www.alyaum.com/articles/10/%D9%85%D9%86-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D8%B3%D9%85%D9%8A-%D9%8A%D8%AA%D8%A7%D8%A8%D8%B9-%D8%A8%D9%88%D8%AF%D8%B9%D9%83-," من لبنان الجسمي يتابع "" بودعك "" ", 2002/07/03 ,"بعد تصوير أغنية "" بودعك "" بطريقة الفيديو كليب مع المخرج احمد المهدي، سافر الفنان حسين الجسمي للبنان لقضاء بعض الوقت هناك ولمتابعة أصداء الفيديو كليب لـ "" بودعك"" والتي حظيت على إقبال كبير من المشاهدين خاصة ان فكرة تصويرها كانت مؤثرة كما تمت فيها معالجة مشكلة من المشكلات التي يعاني منها المجتمع الخليجي وهذا يساعد على انتشار الأغنية ووصولها لاكبر شريحة من الجمهور . "
https://www.alyaum.com/articles/11/%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A-%D9%8A%D8%A8%D8%AD%D8%AB-%D8%B9%D9%86-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9, الـشـهـري يـبـحـث عـن الـعـالمـيـة , 2002/07/03 ,"بعد اتصال جمع صالح الشهري وعبدالرحمن الشومر اتفق الطرفان على ان يلتقيا في عمل مناسب ويكون اضافة لهما في الساحة الفنية، وبالذات ان الشومر انتهاء من اختيار معظم الاعمال التي سوف تجمعه مع عدد من الأسماء المعروفة ومنهم: عارف الزياني ومساعد الشمراني واحمد عبدالحق وصالح بن محمد. الشهري من جانبه لم يستغرب اتصال الشومر به وقال: انه صاحب علاقات طيبة كما انه من الاصوات المميزة ولذلك وعد الشهري بأن يقدم له جملة لحنية تناسبه.
من جهة اخرى كثف الشهري بحثه عن الشعراء الشباب ومن بينهم الشاعر عبدالله البريك وابراهيم الجنوبي واحمد عبدالحق. الشهري قال: انه يتمنى الوصول للعالمية عن طريق الاصوات التي سوف يتعاون معها مستقبلا كما قال: انه وضع خطة لتحقيق طموحه في هذا الأمر. "
https://www.alyaum.com/articles/7/%D8%A7%D9%84%D8%B1%D9%88%D9%8A%D8%B4%D8%AF-%D9%8A%D9%87%D8%AF%D8%AF-%D8%A8%D8%B3%D8%AD%D8%A8-%D8%A3%D8%B9%D9%85%D8%A7%D9%84%D9%87-%D9%85%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2-%D8%A7%D9%84%D9%85%D9%86%D8%B5%D9%88%D8%B1, الرويشد يهدد بسحب أعماله من عبد العزيز المنصور , 2002/07/03 ,"تساءل الملحن محمد الرويشد عن الأعمال التي قدمها للفنان عبد العزيز المنصور والتي لا يعلم عن مصيرها وبالذات بعد انقطاع وسيلة الاتصالات بينهما وقال الرويشد لـ ""نيازك الفن"" لقد اختفى عبد العزيز المنصور في الفترة الأخيرة وبالذات بعد أن سكن في دبي ولم يعد بيني وبينه أي اتصال وهذا جعلني في حيرة من أمري لأنني لا أعلم ما مصير الأعمال التي طلبها مني ولم يعطني اجابة واضحة هل سوف يطرحها في ألبومه القادم أم أنه لا يريدها؟ وما أتمناه أن يصل صوتي للمنصور عبر صفحات "" نيازك الفن"" لأنني إذا لم أجد الرد فانني سوف أتصرف في الأعمال وبالذات أنه لم يطلب مني أي تنازل حولها. الرويشد قال انه سوف يجتمع مع عدد من الفنانين ومنهم عادل الخميس وفاطمة وأحلام وأريام. "
https://www.alyaum.com/articles/14/%D8%B4%D8%B9%D9%8A%D9%84-%D9%8A%D8%B3%D8%AA%D8%B9%D8%AF-%D9%84%D8%AC%D8%AF%D8%A9, شعيل يستعد لجدة , 2002/07/03 ,"ذكر الفنان نبيل شعيل انه انتهى من تصوير أغنية "" ليل الغرام "" بطريقة الفيديو كليب التي حاول أن تكون بشكل بسيط ومعتمداً في فكرة التصوير على كلمات الأغنية وقال نبيل لـ ""نيازك الفن "" انه ينتظر أن يأتيه الشريط من لبنان بعد المونتاج ليشاهده ومن ثم يعطي موافقته لبثه عبر الفضائيات العربية . وعن جدول حفلاته لهذا الصيف قال : هناك الكثير من الحفلات سوف يكون أولها حفلا في بيروت بتاريخ 11/7/2002 وثاني هذه الحفلات في تاريخ 18/7/2002 والذي سوف يكون في جدة .. وقال انه سعيد جداً بالمشاركة في هذا المهرجان وتمنى أن تحوز الأعمال التي يقدمها على رضاء الجمهور السعودي . "
https://www.alyaum.com/articles/13/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B3%D8%AA%D8%A7%D8%B1-%D9%88%D8%A7%D9%84%D8%B3%D9%84%D9%8A%D8%B7%D9%8A-%D9%81%D9%8A-(%D8%B9%D8%B2%D9%85-%D9%88%D8%AF%D8%B9%D9%85), عبدالستار والسليطي في (عزم ودعم) , 2002/07/03 ,"يشترك الفنان القطري علي عبدالستار مع عدد من الفنانين القطريين كسفراء للفن القطري الى الاردن حيث سيشاركون في مهرجان (عزم ودعم) الذي تقيمه جمعية سيدات المهن والاعمال والمقام بالعاصمة الاردنية عمان تحت رعاية جلالة الملكة رانيا.
الجدير ذكره ان الفنانين المشاركين مع علي عبدالستار هم: الفنان غانم السليطي وهدية سعيد. كما يعكف الفنان علي عبدالستار على ألبومه الخاص عن الانتفاضة الذي ينوي تخصيص ريعه لدعم الانتفاضة.. وقد تلقوا عدة نصوص من بينها نص للشاعر الشعبي (حبيب الذيودي) وآخر فصيح للشاعر (حبر حبس السماوي) والنص الثالث بالعامية للملحن (وائل الشرقاوي) ومن المحتمل صدور الالبوم في نهاية الصيف. كما ينوي الفنان علي عبدالستار السفر الى تركيا في الايام القادمة لتصوير اغنيتين من البومه الاخير الأولى (اجرحني) والثانية (محلاها) وسيخرج هذه الاعمال المخرج اللبناني وليد ناصيف.
كما عبر عن سعادته بالاصداء الطيبة لالبومه علي 2002 والذي يعتبره تجربة جديدة في مسيرته الفنية. "
https://www.alyaum.com/articles/16/%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86-%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA-%D9%8A%D8%AE%D8%AA%D8%A7%D8%B1-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%B1%D9%85%D8%B6%D8%A7%D9%86-%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D9%85, تليفزيون الكويت يختار أعمال رمضان القادم , 2002/07/03 ,"تم اختيار خمسة اعمال درامية جديدة من قبل لجنة متخصصة شكلها تليفزيون الكويت لانتقاء اجود العروض الدرامية التي تقدمت بها اكثر من ثلاثين شركة انتاج فني كويتي لتنفيذها لحساب التليفزيون فيما قامت اللجنة باعادة الاعمال الاخرى اما لعدم اكتمال نصوصها او لضعف مضامينها.وخصص تليفزيون الكويت ميزانية قدرها ثلاثمائة وخمسين الف دينار كويتي حوالي (مليون دولار أمريكي) قيمة انتاج المسلسلات الخمسة من قبل منتجين منفذين خصيصا لشهر رمضان المقبل.وحدد التليفزيون مائة وثمانين ألف دولار ميزانية لكل مسلسل على حده وبمعدل اثني عشر الف دولار قيمة كل حلقة من الحلقات الخمس عشرة المقررة لكل مسلسل.
والمسلسلات الخمسة المختارة هي:
1ـ (شقردي) تأليف مبارك الحشاش وبطولة سعاد العبدالله وغانم الصالح وعبدالرحمن العقل.
2ـ (وفاء) تأليف نجف جمال وبطولة حياة الفهد وهيفاء عادل.
3ـ (رحلة بو بلال) تأليف عبدالله الحبيل وبطولة القطري غانم السليطي.
4ـ (البوابة) تأليف براك الحديبي وبطولة القطري عبدالعزيز الجاسم والبحرينية زينب العسكري وعبدالرحمن العقل.
5ـ (عمتي وخالتي) تأليف مبارك الحشاش وبطولة ابراهيم الصلال ومريم الصالح والبحرينية سعاد علي.
ستنضم الاعمال المختارة الخمسة الى اعمال اخرى تم استثناؤها من المرور على لجنة اختيار اعمال المنتج والمنفذ ومن ابرز هذه الاعمال التي تم استثناؤها (ثمن عمري) للكاتبة فجر السعيد وهو من بطولة حياة الفهد ومريم الصالح وحددت له ميزانية قدرها ثمانية عشر الف دولار عن كل حلقة من حلقاته الثلاثين وهو مبلغ يقل بثلاثة الآف دولار عن قيمة حلقات مسلسل فجر السعيد الأخير (جرح الزمن). "
https://www.alyaum.com/articles/19/-%D8%BA%D8%A7%D9%84%D9%8A-%D9%8A%D8%A7-%D9%88%D8%B7%D9%86-%D8%AA%D8%A8%D8%AF%D8%A3-%D8%B9%D8%B1%D9%88%D8%B6%D9%87%D8%A7," "" غالي يا وطن "" تبدأ عروضها ", 2002/07/03 ,"يبدأ مساء اليوم الأربعاء العرض المسرحي (غالي يا وطن ) والذي يقدمه فرع جمعية الثقافة والفنون بالمدينة المنورة بالتعاون مع الأمانة العامة للمهرجان على مسرح الإدارة العامة للتعليم .
ويقول أمين عام المهرجان المهندس / مطر بن علي الشريف ان هذا العرض يأتي ضمن عدة عروض مسرحية تقدم طوال فترة المهرجان بهدف الترفيه والمتعة للأهالي والزوار .
وتعتبر هذه المسرحية من الأعمال الاجتماعية التي تعمق حب الوطن وهي من تأليف واخراج / سعود قطان يساعده ويشارك في بطولة المسرحية الفنان جميل القحطاني وايمن الجعفري وعبدالله هوساوي ومحمد الرحيان وفهد اللقماني وعدد من الفنانين .
وسوف يتواصل عرض المسرحية يومي الخميس والجمعة من هذا الأسبوع . "
https://www.alyaum.com/articles/17/%D8%A3%D9%85%D9%8A%D8%B1%D8%A9-%D8%AA%D9%86%D8%AA%D9%87%D9%8A-%D9%85%D9%86-(%D8%A7%D9%84%D8%B3%D8%AF%D9%8A%D9%85), أميرة تنتهي من (السديم) , 2002/07/03 ,"أنهت الممثلة البحرينية الشابة أميرة محمد تصوير دورها في المسلسل (السديم) والذي من المقرر ان يتم عرضه عبر شاشات التليفزيون في شهر رمضان القادم والذي سيطرح من خلال هذا المسلسل قضايا تهم المجتمع مع ايجاد الحلول المناسبة لها بشكل جريء ومتفرد يتوقع ان تؤثر مواضيعه المطروحة على المشاهد.
الجدير ذكره ان بين يدي الفنانة الشابة أميرة محمد اكثر من عمل تقوم بقراءتها ومن ثم المفاضلة بينها.
وفي سؤال عما إذا كانت ستشارك هذا العام في طاش قالت: انها لم تتلق أي دعوة الى الآن ولكنها بالطبع تتمنى المشاركة في هذا المسلسل الرائع لما يملكه من جماهيرية عريضة على المستوى الخليجي مما سيساعد الجماهير في التعرف عليها اكثر. "
https://www.alyaum.com/articles/15/(%D8%A7%D9%84%D8%B9%D9%88%D8%AF)-%D9%81%D9%8A-%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1, (العود) في كورنيش الخبر , 2002/07/03 ,يقوم منتج مسلسل (العود) بتصوير العمل هذه الأيام ما بين الدمام والرياض وجدة بمشاركة نجوم لامعة ومنهم ابراهيم الحساوي وعبدالرحمن الخطيب وزينب العسكري وليلى سلمان والممثلة السورية سوزان خليل، وتحكي قصة المسلسل الصراع بين جيل الشباب وآبائهم وكل منهم يريد فرض افكار عصره على الآخر وتبادل الافكار بين الجيلين ويغلب على العمل الجانب الوطني. وسوف يتواجد طاقم العمل في المنطقة الشرقية خلال الاسبوع القادم لتصوير بعض الحلقات في كورنيش الخبر وبعض المجمعات التجارية. الجدير ذكره ان عبدالرحمن الخطيب قام بكتابة النص واعداد الحوار والسيناريو. 
https://www.alyaum.com/articles/12/-%D8%A3%D8%A8%D8%B4%D8%B1%D9%83-%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%B1%D9%8A%D8%AC%D9%8A-%D9%88%D9%87%D9%86%D8%AF," "" أبشرك "" تجمع الخريجي وهند ", 2002/07/03 ,"كشف الشاعر سعد الخريجي عن عمل جديد يجمعه مع الفنانة البحرينية هند من الحان الملحن أنور عبدالله ويقول مطلع الأغنية
أبشرك قلبي نساك أبشرك
بدينا الهوى كلاً على حاله أمير
الجدير ذكره ان الفنانة هند توجد الآن في دولة الإمارات لإنهاء عملها القادم والذي سيطرح في الأسواق قريباً . "
